PROCSFUNCT|STRNUM|INUMBR|ITEMNO|IDESCR|ISTYLN|SNUMBR|GGSKU|IDEPT|ISDEPT|ICLAS|ISCLAS|DEPTNM|SDEPTNM|CLASNM|SCLASNM|MCHNUM|ASNUM|IVNDPN|IUPC|DSPNCD|ISTYPE|GIFTCARD|PHYGCCNTRY|IMFGR|ILCOD|ICUCST|ORIGN|REGPRC|SALPRC|OFFTXT|CA_ORIGN|CA_REGPRC|CA_SALPRC|CA_OFFTXT|BTCCOD|AVLFS|ONORD|SKUSDTW|SKUEDTW|SSNSDTW|SSNEDTW|SSTYLE|IDLGTH|IDWDTH|IDHGHT|IWGHT|IUCOD|SKUORG|SKUORGDES|ECCN|BUYFLAG|ADDTOCART|SALEFLAG|CLEARFLAG|PUBFLAG|BOFLAG|NEWFLAG|NEWARVLFLG|DROPSHPFLG|PRESALEFLG|SOLOSALE|RTLONHAND|RTLONLYFLG|HLDCOD|NAVIGATE|LIVEFLAG|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|FLAG6|BUYMSG|DUTY|WEBID|IMLAB1|IMLAB2|CA_BUYFLG|CA_SALEFLG|CA_CLRFLG|CA_PUBFLG|CA_BUYMSG|CA_FLAG1|CA_FLAG2|CA_FLAG3|CA_FLAG4|CA_FLAG5|CA_FLAG6|TRNSDT
C|701|4960485|80124460|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141801|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142926|BURNT|38X30|N|N|N|N||||||||
C|701|4960486|80124461|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141818|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142926|BURNT|40X30|N|N|N|N||||||||
C|701|4960487|80124462|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141825|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142926|BURNT|42X30|N|N|N|N||||||||
C|701|4960519|80124463|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141870|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142927|BURNT|32X32|N|N|N|N||||||||
C|701|4960521|80124464|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141894|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142927|BURNT|34X32|N|N|N|N||||||||
C|701|4960522|80124465|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141917|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142927|BURNT|36X32|N|N|N|N||||||||
C|701|4960523|80124466|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141924|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142927|BURNT|38X32|N|N|N|N||||||||
C|701|4960524|80124467|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141931|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142927|BURNT|40X32|N|N|N|N||||||||
C|701|4960525|80124468|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141948|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142927|BURNT|42X32|N|N|N|N||||||||
C|701|4960563|80124469|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579141993|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142928|BURNT|32X34|N|N|N|N||||||||
C|701|4960564|80124470|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579142013|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142928|BURNT|34X34|N|N|N|N||||||||
C|701|4960565|80124471|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579142037|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142928|BURNT|36X34|N|N|N|N||||||||
C|701|4960566|80124472|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579142044|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142928|BURNT|38X34|N|N|N|N||||||||
C|701|4960567|80124473|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579142051|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142928|BURNT|40X34|N|N|N|N||||||||
C|701|4960568|80124474|DEFENDER FLEX PANT|49674476|2674659||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74476-117|888579142068|A|01||||V|28.880|69.990|69.990|69.990||89.990|89.990|89.990||BTC9504||24|20190630|99999999|||DEFENDER PANT|.0|.0|.0|.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100142928|BURNT|42X34|N|N|N|N||||||||
C|701|4965850|80134701|MOOSELOOK WOBBLER 1 7/8" CDIC|51823|2124172||100|133|20|60|FISHING|COLD WATER LURES|SPOONS|BRANDED CASTING SPOONS|F03|222970|11247|50695112472|A|01||||V|3.440|6.290|6.290|6.290||.000|.000|.000||BTC0002||18|20190428|99999999|||MOOSELOOK WABBLER|5.5|1.9|.7|.160|G|CA|CANADA|EAR99|Y|Y|N|N|Y|Y|N||N|N|Y|Y|N||Y|N|Y|N|N||N||B|.00000|1307210641152|CANDIED ICE|SMALL|N|N|N|N||||||||
C|701|4965851|80134702|MOOSELOOK WOBBLER 2 1/2" CDIC|51823|2124172||100|133|20|60|FISHING|COLD WATER LURES|SPOONS|BRANDED CASTING SPOONS|F03|222970|16047|50695160473|A|01||||V|3.980|7.990|7.990|7.990||5.490|5.490|5.490||BTC0002|22||20190331|99999999|||MOOSELOOK WABBLER|5.5|1.9|.8|.400|G|CA|CANADA|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|1307210641152|CANDIED ICE|1/6|N|N|N|N||||||||
C|701|4967540|80048046|SHAKY HEAD|54412|2672159||100|135|70|30|FISHING|TERMINAL TACKLE|JIGHEADS|BRANDED JIGHEADS|F04|223003|SHU1/4W|858727006139|A|01||||V|3.500|6.990|6.990|6.990||8.490|8.490|8.490||BTC0002|19|24|20190127|99999999|||SHAKY HEAD|4.2|3.3|1.1|1.040|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100235821|GRN PKN|1/4OZ 3PK|N|N|N|N||||||||
C|701|4967541|80048047|SHAKY HEAD JIGHEAD|54412|2672159||100|135|70|30|FISHING|TERMINAL TACKLE|JIGHEADS|BRANDED JIGHEADS|F04|223003|SHU1/8W|858727006115|A|01||||V|3.500|6.990|6.990|6.990||8.490|8.490|8.490||BTC0002|7|18|20190127|99999999|||SHAKY HEAD|4.3|3.3|1.1|.800|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100235821|GRN PKN|1/8OZ 3PK|N|N|N|N||||||||
C|701|4967542|80048048|SHAKY HEAD|54412|2672159||100|135|70|30|FISHING|TERMINAL TACKLE|JIGHEADS|BRANDED JIGHEADS|F04|223003|SHU3/16W|858727006122|A|01||||V|3.500|6.990|6.990|6.990||8.490|8.490|8.490||BTC0002|9|24|20190127|99999999|||SHAKY HEAD|4.2|3.3|1.1|.960|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100235821|GRN PKN|3/16OZ 3PK|N|N|N|N||||||||
C|701|4970187|80048101|SALMO HORNET #5 GOLD MET ORANG|CAB002545087|2545087||100|133|70|22|FISHING|COLD WATER LURES|WALLEYE|BRAND CRANKBAITS|F03|226285|QHT140|5902730315636|N|01||||V|4.750|7.990|7.990|7.990||.000|.000|.000||BTC0002|-3|6|20190310|99999999|||SALMO HORNET|5.8|1.5|1.2|.640|G|PL|POLAND|EAR99|Y|Y|N|N|Y|Y|Y|N|N|N|Y|Y|N||Y|N|Y|N|N||N||B|6.50000|100122248|GOLD MTLC ORNG|2"|N|N|N|N||||||||
C|701|4971101|80071517|4" TO 6" PIPE INCREASER|CAB002555390|2555390||350|353|990|30|CAMPING|TENTS|DROPSHIP/SPECIAL ORDER|BASE CAMPING TENTS|C01|226028|AC-PIPE6X4|63467111603|A|04||||V|12.240|24.990|24.990|24.990||.000|.000|.000||BTC0002|||20180826|99999999|||CAMP STOVE PIPE ACCESSORIES|8.0|8.0|8.0|4.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|N|N|N|Y|N|Y|N|N||Y|N|Y|N|N||N||S|.00000|100287589|NONE|NONE|N|N|N|N||||||||
C|701|4971354|80048168|H2O PRECISION JIG 1/8 BLACK|CAB002545100|2545100||100|133|70|20|FISHING|COLD WATER LURES|WALLEYE|BRANDED JIGS/JIGHEADS|F03|216827|H2O-002-008-5|871397006155|A|01||||V|3.590|5.990|5.990|5.990||.000|.000|.000||BTC0002|8||20190127|99999999|||H2O PRECISION JIG|3.7|2.6|1.0|.960|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|100122261|BLACK|1/8 5PK|N|N|N|N||||||||
C|701|4971369|80048182|H2O PRECISION JIG 1/8  GOLD|CAB002545100|2545100||100|133|70|20|FISHING|COLD WATER LURES|WALLEYE|BRANDED JIGS/JIGHEADS|F03|216827|H2O-002-019-5|871397005332|A|01||||V|3.590|5.990|5.990|5.990||.000|.000|.000||BTC0002|13|12|20190127|99999999|||H2O PRECISION JIG|3.8|2.6|1.0|.800|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|100122261|GOLD|1/8|N|N|N|N||||||||
C|701|4974951|80048254|SCIMITARTR 8'6" MH 2PC|CAB002545112|2545112|1790958|100|110|110|20|FISHING|RODS|SALMON/STEELHEAD RODS|BRANDED-SLMN/STEELHD RODS|F01|2647|SMCT86MH2B|22255019262|D|01||||V|29.390|49.990|49.990|49.990||.000|.000|.000||BTC0002|||20190421|99999999|||SCIMITAR TROLLING RODS|59.0|2.0|2.0|10.240|A|MY|MALAYSIA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|Y|N||N|||6.50000|100122273|MEDIUM HEAVY|8 FT 6 IN|N|N|N|N||||||||1915
C|701|4974952|80048255|SCIMITARTR 10' MH 2PC|CAB002545112|2545112|1790958|100|110|110|20|FISHING|RODS|SALMON/STEELHEAD RODS|BRANDED-SLMN/STEELHD RODS|F01|2647|SMCT100MH2B|22255019248|D|01||||V|29.390|49.990|49.990|49.990||.000|.000|.000||BTC0002|||20190421|99999999|||SCIMITAR TROLLING RODS|72.0|2.0|2.0|10.560|A|MY|MALAYSIA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|Y|N||N|||6.50000|100122273|MEDIUM HEAVY|10 FT|N|N|N|N||||||||1910
C|701|4974953|80048256|SCIMITARTR 9'6" HVY 2PC|CAB002545112|2545112|1790958|100|110|110|20|FISHING|RODS|SALMON/STEELHEAD RODS|BRANDED-SLMN/STEELHD RODS|F01|2647|SMCT96H2B|22255019286|D|01||||V|28.790|49.990|49.990|49.990||.000|.000|.000||BTC0002|||20190421|99999999|||SCIMITAR TROLLING RODS|59.0|2.0|2.0|12.160|A|MY|MALAYSIA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|Y|N||N|||6.50000|100122273|HEAVY|9 FT 6 IN|N|N|N|N||||||||1905
C|701|4976112|80056543|MCX RATTLER .300BLK 5.5" 30+1|CAB002548029|2548029||450|403|40|20|SHOOTING|GUNS|SEMI-AUTO PISTOLS|CENTERFIRE PISTOLS|H05|216564|PMCX300B5BTAPPS|798681581306|D|08||||V|1839.080|2399.990|2399.990|2399.990||.000|.000|.000||BTC9502|||99999999|99999999|||SIG SAUER MCX CF PISTOLS|.0|.0|.0|.000|A|US|UNITED STATES|I|N|N|N|N|N|N|N||N|N|Y|N|N||N|N|N|N|N||N|||.00000|100125156|BLACK|5 1/2 INCH|N|N|N|N||||||||1917
C|701|4980842|80048275|DUAL COMP SOFT SIDE TACKLE BAG|CAB002545119|2545119||100|133|80|70|FISHING|COLD WATER LURES|ICE|ICE ACCESSORIES|F03|214549|9745|719921097456|D|04||||V|17.980|27.990|27.990|27.990||.000|.000|.000||BTC0002|||20190421|20190428|||DUAL COMP SOFT SIDED TACKLE BG|9.0|6.5|4.0|20.800|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||Y|N|Y|N|N||N|N|Y|N|N||N|||6.50000|100122280|BLUE|NO SIZE|N|N|N|N||||||||1917
C|701|4981112|80062088|793-4 ROGUE/PRESTIGE PREMIER|CAB002549788|2549788|2474086|175|176|30|50|FLYFISHING|RODS/REELS|OUTFITS|2/5 PICK|F10|224702|793-4|400498111200|D|07||||C|165.770|369.990|369.990|369.990||.000|.000|.000||BTC0002|||20190421|99999999|||326041 2549788|.0|.0|.0|.000|A|KR|KOREA, SOUTH|EAR99|N|N|N|N|N|N|N||N|N|Y|N|N||N|N|Y|Y|N||N|||.00000|100126874|NO COLOR|NO SIZE|N|N|N|N||||||||1917
C|701|4981116|80062089|864-4 ROGUE/PRESTIGE PREMIER|CAB002549788|2549788|2474086|175|176|30|50|FLYFISHING|RODS/REELS|OUTFITS|2/5 PICK|F10|224702|864-4|400498111606|D|07||||C|173.980|369.990|369.990|369.990||.000|.000|.000||BTC0002|||20190421|99999999|||326041 2549788|.0|.0|.0|.000|A|KR|KOREA, SOUTH|EAR99|N|N|N|N|N|N|N|N|N|N|Y|N|N||N|N|Y|Y|N||N|||.00000|100126874|NO COLOR|NO SIZE|N|N|N|N||||||||1917
C|701|4981117|80062090|865-4 ROGUE/PRESTIGE PREMIER|CAB002549788|2549788|2474086|175|176|30|50|FLYFISHING|RODS/REELS|OUTFITS|2/5 PICK|F10|224702|865-4|400498111705|D|07||||C|175.020|369.990|369.990|369.990||.000|.000|.000||BTC0002|||20190421|99999999|||326041 2549788|.0|.0|.0|.000|A|KR|KOREA, SOUTH|EAR99|N|N|N|N|N|N|N|N|N|N|Y|N|N||N|N|Y|Y|N||N|||.00000|100126874|NO COLOR|NO SIZE|N|N|N|N||||||||1917
C|701|4981152|80062091|905-4 ROUGE/PRESTIGE PREMIER|CAB002549788|2549788|2474086|175|176|30|50|FLYFISHING|RODS/REELS|OUTFITS|2/5 PICK|F10|224702|905-4|400498115208|D|07||||C|180.070|369.990|369.990|369.990||.000|.000|.000||BTC0002|||20190421|99999999|||326041 2549788|.0|.0|.0|.000|A|KR|KOREA, SOUTH|EAR99|N|N|N|N|N|N|N|N|N|N|Y|N|N||N|N|Y|Y|N||N|||.00000|100126874|NO COLOR|NO SIZE|N|N|N|N||||||||1917
C|701|4981155|80062092|906-4 ROGUE/PRESTIGE PREMIER|CAB002549788|2549788|2474086|175|176|30|50|FLYFISHING|RODS/REELS|OUTFITS|2/5 PICK|F10|224702|906-4|400498115505|D|07||||C|180.070|369.990|369.990|369.990||.000|.000|.000||BTC0002|||20190421|99999999|||326041 2549788|.0|.0|.0|.000|A|KR|KOREA, SOUTH|EAR99|N|N|N|N|N|N|N|N|N|N|Y|N|N||N|N|Y|Y|N||N|||.00000|100126874|NO COLOR|NO SIZE|N|N|N|N||||||||1917
C|701|4981168|80062093|907-4 ROGUE/PRESTIGE PREMIER|CAB002549788|2549788|2474086|175|176|30|50|FLYFISHING|RODS/REELS|OUTFITS|2/5 PICK|F10|224702|907-4|400498116809|D|07||||C|190.400|369.990|369.990|369.990||.000|.000|.000||BTC0002|||20190421|99999999|||326041 2549788|.0|.0|.0|.000|A|KR|KOREA, SOUTH|EAR99|N|N|N|N|N|N|N|N|N|N|Y|N|N||N|N|Y|Y|N||N|||.00000|100126874|NO COLOR|NO SIZE|N|N|N|N||||||||1917
C|701|4981174|80062094|908-4 ROGUE/PRESTIGE PREMIER|CAB002549788|2549788|2474086|175|176|30|50|FLYFISHING|RODS/REELS|OUTFITS|2/5 PICK|F10|224702|908-4|400498117400|D|07||||C|191.790|369.990|369.990|369.990||.000|.000|.000||BTC0002|||20190421|99999999|||326041 2549788|.0|.0|.0|.000|A|KR|KOREA, SOUTH|EAR99|N|N|N|N|N|N|N|N|N|N|Y|N|N||N|N|Y|Y|N||N|||.00000|100126874|NO COLOR|NO SIZE|N|N|N|N||||||||1917
C|701|4984352|80048300|LUNKERHUNT DRAGONFLY DARNER|CAB002545136|2545136||100|132|20|40|FISHING|SOFTBAITS|BRANDED SOFTBAITS|BRANDED OTHERS|F02|222498|DRGF06|628853884235|A|01||||V|3.150|5.490|5.490|5.490||7.990|7.990|7.990||BTC0002|20|18|20190331|99999999|||LUNKERHUNT DRAGONFLY|5.2|1.9|1.3|.880|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100122297|DARNER|3" 1/4OZ|N|N|N|N||||||||
C|701|4999985|80081617|44 CAL 240GR SWC / 8|CAB002560974|2560974||450|421|180|10|SHOOTING|SHOOTING/GUN ACCESSORIES|RELOADING COMPONENTS|METALLIC COMPONETS|H03|3343|11108|90255111088|D|04||||V|.000|36.990|36.990|36.990||.000|.000|.000||BTC9503|||20191215|99999999|||LEAD PISTOL BULLETS|5.5|4.1|2.7|114.400|A|US|UNITED STATES|I|N|N|N|N|N|N|N||Y|N|Y|N|N||N|N|Y|N|N||N|||.00000|100136957|SWC|240 GR|N|N|N|N||||||||1917
C|701|5002428|80155649|MNS 5MM OUTDOOR BOOT-BLK-8|CAB002573800|2573800||500|522|10|10|FOOTWEAR|RUBBER BOTTOM BOOTS|ALL RUBBER|MENS|FT1|224865|ST-3745-8|400500242809|A|01||||C|54.000|79.990|79.990|79.990||99.990|99.990|99.990||BTC9504|-1|168|20180722|99999999|||CABELA'S MNS 5MM OUTDOOR BOOTS|19.1|12.5|5.0|84.800|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||B|6.50000|100148293|BLACK|8 M|N|N|N|N||||||||
C|701|5009914|80069871|WARN WINCH HOOK BUMP STOP|CAB002554222|2554222||400|420|20|20|HUNTING|ATV ACCESSORIES|WINCH/WINCH ACC|WINCH ACC|C04|209200|99944|12748999447|A|01||||V|6.420|9.990|9.990|9.990||.000|.000|.000||BTC9503||229|20190512|99999999|||WINCH HOOK BUMP STOP|6.9|3.2|2.7|6.880|G|CN|CHINA|EAR99|N|N|N|N|N|Y|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100131166|NONE|NO SIZE|N|N|N|N||||||||
C|701|5026972|80032873|CLARION CM10" CM SUBWOOFER|CAB002542058|2542058|1791018|200|235|35|5|MARINE|MARINE ELECTRONICS|RADIOS|STEREO ACCESS|M01|227024|CM2513WL|729218022368|N|01||||V|124.990|269.990|269.990|269.990||339.990|339.990|339.990||BTC0002||25|20190303|99999999|||CLARION CM10" CM SUBWOOFER|12.5|9.9|12.2|180.800|A|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|Y||N|N|Y|N|N||Y|N|Y|Y|N||N||B|6.50000|100119219|NONE|NONE|N|N|N|N||||||||
C|701|5030705|80210830|ADV ANGLER II BACKPACK|CAB002601137|2601137||100|145|20|20|FISHING|TACKLE BOXES|SOFT TACKLE BOXES|BPS|F03|2952|PVLBA860C|24099006415|A|01||||C|41.650|79.990|79.990|79.990||99.990|99.990|99.990||BTC0002|2||20190120|99999999|||141825 2601137|1.0|1.0|1.0|1.000|G|CN|CHINA|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100170736|GREEN|BACKPACK|N|N|N|N||||||||
C|701|5041503|80194982|CABELA'S QUAD E-MUFF|CAB002582064|2582064||450|421|20|20|SHOOTING|SHOOTING/GUN ACCESSORIES|HEARING/EYE PROTECTION|ELECTRONIC|H03|206144|CAB-QUAD-GRY|400504150308|A|01||||C|38.700|79.990|79.990|79.990||.000|.000|.000||BTC9503|||20181209|99999999|||CABELA'S QUAD E-MUFF|7.5|3.5|11.5|22.000|T|CN|CHINA|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|6.50000|100156086|GREY|NO SIZE|N|N|N|N||||||||1931
C|701|5041506|80194984|CABELA'S QUAD PRO E-MUFF|CAB002582065|2582065||450|421|20|20|SHOOTING|SHOOTING/GUN ACCESSORIES|HEARING/EYE PROTECTION|ELECTRONIC|H03|206144|CABQUADPROBLK|400504150605|A|01||||C|69.950|119.990|119.990|119.990||.000|.000|.000||BTC9503|||20181209|99999999|||CABELA'S QUAD PRO E-MUFF|7.5|3.5|11.5|21.000|T|CN|CHINA|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|6.50000|100156087|BLACK|NO SIZE|N|N|N|N||||||||1931
C|701|5041509|80194983|CABELA'S QUAD E-MUFF|CAB002582064|2582064||450|421|20|20|SHOOTING|SHOOTING/GUN ACCESSORIES|HEARING/EYE PROTECTION|ELECTRONIC|H03|206144|CAB-QUAD-FDEC|400504150902|A|01||||C|38.700|79.990|79.990|79.990||.000|.000|.000||BTC9503|||20181209|99999999|||CABELA'S QUAD E-MUFF|7.5|3.5|11.5|22.000|T|CN|CHINA|EAR99|N|N|N|N|Y|N|N|N|N|N|Y|Y|Y||Y|N|Y|N|N||N||E|6.50000|100156086|EARTH|NO SIZE|N|N|N|N||||||||1931
C|701|5047163|80189022|BORE BOSS 20 GAUGE|CAB002578227|2578227||450|421|998|998|SHOOTING|SHOOTING/GUN ACCESSORIES|CABELAS|CABELAS|H03|221934|AVBB20G|813119012327|A|01||||V|5.000|9.990|9.990|9.990||.000|.000|.000||BTC9518|17||20180916|99999999|||REAL AVID BORE BOSS|9.2|5.3|1.5|5.760|G|CN|CHINA|EAR99|Y|Y|N|N|Y|N|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100152552|BLACK|20 GA|N|N|N|N||||||||
C|701|5047165|80189024|BORE BOSS .243/.260/6.5MM|CAB002578227|2578227||450|421|998|998|SHOOTING|SHOOTING/GUN ACCESSORIES|CABELAS|CABELAS|H03|221934|AVBB243|813119012259|A|01||||V|5.000|9.990|9.990|9.990||.000|.000|.000||BTC9518|25||20180916|99999999|||REAL AVID BORE BOSS|6.7|3.9|1.2|2.720|G|CN|CHINA|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100152552|BLACK|243 CAL|N|N|N|N||||||||
C|701|5054537|80052984|18 GUN CABINET MATTE BLACK|CAB002547175|2547175||450|427|30|20|SHOOTING|GUN STORAGE|SAFES/CABINETS|METAL/MOLDED CABINETS|H06|214939|CABELAS-18-MB-B|85529181805|A|01||||C|136.500|269.990|269.990|269.990||349.990|349.990|349.990||BTC9508|||20180923|20190421|||18 GUN CABINET MATTE BLACK|21.0|18.0|55.0|1392.000|A|US|UNITED STATES|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|Y||N|||.00000|100124336|MATTE/BLACK|18 GUN|N|N|N|N||||||||1917
